betti,condition,count,layer,max_persistence,mean_persistence,sample_id,total_persistence
H0,adv_cw_l2_eps=0.4,149.0,conv2,1.891151785850525,0.9925276123037274,1,147.8866142332554
H1,adv_cw_l2_eps=0.4,47.0,conv2,1.9469585418701172,0.3918783575930494,1,18.41828280687332
H0,adv_cw_l2_eps=0.4,149.0,conv3,3.3018250465393066,1.5624771440189156,1,232.80909445881844
H1,adv_cw_l2_eps=0.4,48.0,conv3,3.0184414386749268,0.516943134367466,1,24.813270449638367
H0,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,1,0.0
H1,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,1,0.0
H0,adv_pgd_l2_eps=0.2,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_pgd_l2_eps=0.2,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_pgd_l2_eps=0.2,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_pgd_l2_eps=0.2,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_pgd_l2_eps=0.2,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_pgd_l2_eps=0.2,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_pgd_l2_eps=0.2,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_pgd_l2_eps=0.2,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H1,adv_pgd_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H0,adv_pgd_l2_eps=0.4,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_pgd_l2_eps=0.4,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_pgd_l2_eps=0.4,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_pgd_l2_eps=0.4,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_pgd_l2_eps=0.4,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_pgd_l2_eps=0.4,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_pgd_l2_eps=0.4,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_pgd_l2_eps=0.4,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H1,adv_pgd_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H0,adv_fgsm_l2_eps=0.2,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_fgsm_l2_eps=0.2,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_fgsm_l2_eps=0.2,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_fgsm_l2_eps=0.2,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_fgsm_l2_eps=0.2,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_fgsm_l2_eps=0.2,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_fgsm_l2_eps=0.2,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_fgsm_l2_eps=0.2,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_fgsm_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H1,adv_fgsm_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H0,adv_fgsm_l2_eps=0.4,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_fgsm_l2_eps=0.4,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_fgsm_l2_eps=0.4,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_fgsm_l2_eps=0.4,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_fgsm_l2_eps=0.4,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_fgsm_l2_eps=0.4,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_fgsm_l2_eps=0.4,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_fgsm_l2_eps=0.4,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_fgsm_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H1,adv_fgsm_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H0,adv_cw_l2_eps=0.2,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_cw_l2_eps=0.2,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_cw_l2_eps=0.2,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_cw_l2_eps=0.2,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_cw_l2_eps=0.2,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_cw_l2_eps=0.2,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_cw_l2_eps=0.2,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_cw_l2_eps=0.2,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_cw_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H1,adv_cw_l2_eps=0.2,0.0,pooled,0.0,0.0,2,0.0
H0,adv_cw_l2_eps=0.4,149.0,input,0.41125762462615967,0.1928624946549035,2,28.736511703580618
H1,adv_cw_l2_eps=0.4,53.0,input,0.33988428115844727,0.07530975770556701,2,3.991417158395052
H0,adv_cw_l2_eps=0.4,149.0,conv1,0.6954569220542908,0.30070970414968945,2,44.80574591830373
H1,adv_cw_l2_eps=0.4,40.0,conv1,0.6299800276756287,0.1369959067553282,2,5.479836270213127
H0,adv_cw_l2_eps=0.4,149.0,conv2,0.9310422539710999,0.40266438078560285,2,59.996992737054825
H1,adv_cw_l2_eps=0.4,46.0,conv2,0.5410433411598206,0.15739884324695752,2,7.240346789360046
H0,adv_cw_l2_eps=0.4,149.0,conv3,1.7448641061782837,0.5357357369323305,2,79.82462480291724
H1,adv_cw_l2_eps=0.4,36.0,conv3,0.6280425786972046,0.19776508294873768,2,7.119542986154556
H0,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H1,adv_cw_l2_eps=0.4,0.0,pooled,0.0,0.0,2,0.0
H0,adv_pgd_l2_eps=0.2,149.0,input,1.1644881963729858,0.49254894576616737,3,73.38979291915894
H1,adv_pgd_l2_eps=0.2,54.0,input,1.2913888096809387,0.21890164249473149,3,11.8206886947155
H0,adv_pgd_l2_eps=0.2,149.0,conv1,1.5265649557113647,0.7195515100587935,3,107.21317499876022
