threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.16960967481347866,240,240,0,0,1.0,1.0,0.5,1.0,0.6666666666666666
0.16967932568535699,239,240,0,1,0.9958333333333333,1.0,0.4989561586638831,0.9958333333333333,0.6648122392211405
0.1696953744631873,239,239,1,1,0.9958333333333333,0.9958333333333333,0.5,0.9958333333333333,0.6657381615598886
0.16986670393274314,238,239,1,2,0.9916666666666667,0.9958333333333333,0.4989517819706499,0.9916666666666667,0.6638772663877266
0.17007420135338297,237,239,1,3,0.9875,0.9958333333333333,0.49789915966386555,0.9875,0.6620111731843575
0.1701355377685526,236,239,1,4,0.9833333333333333,0.9958333333333333,0.4968421052631579,0.9833333333333333,0.6601398601398601
0.17056315210310202,235,239,1,5,0.9791666666666666,0.9958333333333333,0.4957805907172996,0.9791666666666666,0.6582633053221288
0.170734141850156,235,238,2,5,0.9791666666666666,0.9916666666666667,0.49682875264270615,0.9791666666666666,0.6591865357643759
0.17087069605763272,235,237,3,5,0.9791666666666666,0.9875,0.4978813559322034,0.9791666666666666,0.6601123595505618
0.17113559994268832,234,237,3,6,0.975,0.9875,0.4968152866242038,0.975,0.6582278481012658
0.17118863028747777,233,237,3,7,0.9708333333333333,0.9875,0.4957446808510638,0.9708333333333333,0.6563380281690141
0.17148848156485816,233,236,4,7,0.9708333333333333,0.9833333333333333,0.4968017057569296,0.9708333333333333,0.6572637517630465
0.17174482825197476,232,236,4,8,0.9666666666666667,0.9833333333333333,0.49572649572649574,0.9666666666666667,0.655367231638418
0.17180155032420047,231,236,4,9,0.9625,0.9833333333333333,0.49464668094218417,0.9625,0.6534653465346535
0.17197162945057898,231,235,5,9,0.9625,0.9791666666666666,0.4957081545064378,0.9625,0.6543909348441926
0.17267233368374577,230,235,5,10,0.9583333333333334,0.9791666666666666,0.4946236559139785,0.9583333333333334,0.6524822695035462
0.1728258534039926,229,235,5,11,0.9541666666666667,0.9791666666666666,0.49353448275862066,0.9541666666666667,0.6505681818181818
0.1730162059857692,229,234,6,11,0.9541666666666667,0.975,0.4946004319654428,0.9541666666666667,0.65149359886202
0.17348638252591644,228,234,6,12,0.95,0.975,0.4935064935064935,0.95,0.6495726495726496
0.17378954102203384,227,234,6,13,0.9458333333333333,0.975,0.4924078091106291,0.9458333333333333,0.6476462196861626
0.1738649256840674,227,233,7,13,0.9458333333333333,0.9708333333333333,0.4934782608695652,0.9458333333333333,0.6485714285714286
0.17571345204174654,227,232,8,13,0.9458333333333333,0.9666666666666667,0.49455337690631807,0.9458333333333333,0.6494992846924177
0.17694908740782483,227,231,9,13,0.9458333333333333,0.9625,0.49563318777292575,0.9458333333333333,0.6504297994269341
0.1805669521383256,227,230,10,13,0.9458333333333333,0.9583333333333334,0.49671772428884026,0.9458333333333333,0.6513629842180775
0.1822762878824769,227,229,11,13,0.9458333333333333,0.9541666666666667,0.49780701754385964,0.9458333333333333,0.6522988505747126
0.18443495234254073,226,229,11,14,0.9416666666666667,0.9541666666666667,0.4967032967032967,0.9416666666666667,0.6503597122302158
0.18612651625941293,225,229,11,15,0.9375,0.9541666666666667,0.4955947136563877,0.9375,0.6484149855907781
0.187204319148433,224,229,11,16,0.9333333333333333,0.9541666666666667,0.49448123620309054,0.9333333333333333,0.6464646464646465
0.18814492066221072,224,228,12,16,0.9333333333333333,0.95,0.49557522123893805,0.9333333333333333,0.6473988439306358
0.19196475596118345,224,227,13,16,0.9333333333333333,0.9458333333333333,0.49667405764966743,0.9333333333333333,0.6483357452966715
0.19641926678353502,224,226,14,16,0.9333333333333333,0.9416666666666667,0.49777777777777776,0.9333333333333333,0.6492753623188405
0.19921284962199243,224,225,15,16,0.9333333333333333,0.9375,0.49888641425389757,0.9333333333333333,0.6502177068214804
0.20144195641504406,223,225,15,17,0.9291666666666667,0.9375,0.49776785714285715,0.9291666666666667,0.6482558139534884
0.20154560446607556,222,225,15,18,0.925,0.9375,0.4966442953020134,0.925,0.6462882096069869
0.2017647547869787,221,225,15,19,0.9208333333333333,0.9375,0.49551569506726456,0.9208333333333333,0.6443148688046647
0.20189423752350233,220,225,15,20,0.9166666666666666,0.9375,0.4943820224719101,0.9166666666666666,0.6423357664233577
0.20211083586228235,219,225,15,21,0.9125,0.9375,0.49324324324324326,0.9125,0.6403508771929824
0.20267481646502628,219,224,16,21,0.9125,0.9333333333333333,0.49435665914221216,0.9125,0.6412884333821376
0.2033044947381589,218,224,16,22,0.9083333333333333,0.9333333333333333,0.49321266968325794,0.9083333333333333,0.6392961876832844
0.20343307550576697,217,224,16,23,0.9041666666666667,0.9333333333333333,0.49206349206349204,0.9041666666666667,0.6372980910425844
0.20443899412742658,216,224,16,24,0.9,0.9333333333333333,0.4909090909090909,0.9,0.6352941176470588
0.20470593552341618,215,224,16,25,0.8958333333333334,0.9333333333333333,0.489749430523918,0.8958333333333334,0.6332842415316642
0.20593774004187765,214,224,16,26,0.8916666666666667,0.9333333333333333,0.4885844748858447,0.8916666666666667,0.6312684365781711
0.2064855439219189,214,223,17,26,0.8916666666666667,0.9291666666666667,0.4897025171624714,0.8916666666666667,0.6322008862629247
0.20714806826158597,213,223,17,27,0.8875,0.9291666666666667,0.48853211009174313,0.8875,0.6301775147928994
0.211891583135195,213,222,18,27,0.8875,0.925,0.4896551724137931,0.8875,0.6311111111111111
0.21346031698620122,213,221,19,27,0.8875,0.9208333333333333,0.49078341013824883,0.8875,0.6320474777448071
0.21375758559063077,213,220,20,27,0.8875,0.9166666666666666,0.49191685912240185,0.8875,0.6329866270430906
0.21448136777764473,212,220,20,28,0.8833333333333333,0.9166666666666666,0.49074074074074076,0.8833333333333333,0.6309523809523809
0.21711032252258408,212,219,21,28,0.8833333333333333,0.9125,0.4918793503480278,0.8833333333333333,0.6318926974664679
0.2178182838223443,212,218,22,28,0.8833333333333333,0.9083333333333333,0.4930232558139535,0.8833333333333333,0.6328358208955224
0.21991180350386777,212,217,23,28,0.8833333333333333,0.9041666666666667,0.49417249417249415,0.8833333333333333,0.6337817638266069
0.2238287601150774,212,216,24,28,0.8833333333333333,0.9,0.4953271028037383,0.8833333333333333,0.6347305389221557
0.22505503202409008,211,216,24,29,0.8791666666666667,0.9,0.49414519906323184,0.8791666666666667,0.6326836581709145
0.22552871311069897,210,216,24,30,0.875,0.9,0.49295774647887325,0.875,0.6306306306306306
0.2259774844527235,209,216,24,31,0.8708333333333333,0.9,0.49176470588235294,0.8708333333333333,0.6285714285714286
0.24000461910586574,208,216,24,32,0.8666666666666667,0.9,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.24206986270335465,207,216,24,33,0.8625,0.9,0.48936170212765956,0.8625,0.6244343891402715
0.24249475193157405,206,216,24,34,0.8583333333333333,0.9,0.4881516587677725,0.8583333333333333,0.622356495468278
0.24290991213578775,205,216,24,35,0.8541666666666666,0.9,0.48693586698337293,0.8541666666666666,0.6202723146747352
0.2456975969251833,205,215,25,35,0.8541666666666666,0.8958333333333334,0.4880952380952381,0.8541666666666666,0.6212121212121212
0.24630332947197137,204,215,25,36,0.85,0.8958333333333334,0.48687350835322196,0.85,0.6191198786039454
0.2490913678985977,204,214,26,36,0.85,0.8916666666666667,0.4880382775119617,0.85,0.6200607902735562
0.2517116657412798,203,214,26,37,0.8458333333333333,0.8916666666666667,0.486810551558753,0.8458333333333333,0.6179604261796042
0.2531851539122204,202,214,26,38,0.8416666666666667,0.8916666666666667,0.4855769230769231,0.8416666666666667,0.6158536585365854
0.26075190906969276,202,213,27,38,0.8416666666666667,0.8875,0.4867469879518072,0.8416666666666667,0.616793893129771
0.26689154316663954,201,213,27,39,0.8375,0.8875,0.4855072463768116,0.8375,0.6146788990825688
0.2734904440778453,201,212,28,39,0.8375,0.8833333333333333,0.48668280871670705,0.8375,0.6156202143950995
0.27421312901637784,200,212,28,40,0.8333333333333334,0.8833333333333333,0.4854368932038835,0.8333333333333334,0.6134969325153374
0.2764862622230865,199,212,28,41,0.8291666666666667,0.8833333333333333,0.48418491484184917,0.8291666666666667,0.6113671274961597
0.28350626188919875,198,212,28,42,0.825,0.8833333333333333,0.48292682926829267,0.825,0.6092307692307692
0.2868110896339632,198,211,29,42,0.825,0.8791666666666667,0.4841075794621027,0.825,0.6101694915254238
0.28722772460774737,198,210,30,42,0.825,0.875,0.4852941176470588,0.825,0.6111111111111112
0.2951023235280434,198,209,31,42,0.825,0.8708333333333333,0.4864864864864865,0.825,0.6120556414219475
0.2973942360081198,198,208,32,42,0.825,0.8666666666666667,0.4876847290640394,0.825,0.6130030959752322
0.30021643111745644,198,207,33,42,0.825,0.8625,0.4888888888888889,0.825,0.6139534883720931
0.3033929887165098,198,206,34,42,0.825,0.8583333333333333,0.4900990099009901,0.825,0.6149068322981367
0.314356820314986,197,206,34,43,0.8208333333333333,0.8583333333333333,0.48883374689826303,0.8208333333333333,0.6127527216174183
0.3158287960441721,197,205,35,43,0.8208333333333333,0.8541666666666666,0.4900497512437811,0.8208333333333333,0.6137071651090342
