threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.47090362285684056,240,240,0,0,1.0,1.0,0.5,1.0,0.6666666666666666
0.5720368721695087,239,240,0,1,0.9958333333333333,1.0,0.4989561586638831,0.9958333333333333,0.6648122392211405
0.5934868683562117,239,239,1,1,0.9958333333333333,0.9958333333333333,0.5,0.9958333333333333,0.6657381615598886
0.6106894507661923,239,238,2,1,0.9958333333333333,0.9916666666666667,0.5010482180293501,0.9958333333333333,0.6666666666666666
0.6169071048411616,238,238,2,2,0.9916666666666667,0.9916666666666667,0.5,0.9916666666666667,0.664804469273743
0.6646946357131107,238,237,3,2,0.9916666666666667,0.9875,0.5010526315789474,0.9916666666666667,0.6657342657342658
0.7003831403403404,237,237,3,3,0.9875,0.9875,0.5,0.9875,0.6638655462184874
0.7903352104870541,237,236,4,3,0.9875,0.9833333333333333,0.5010570824524313,0.9875,0.664796633941094
0.8031652254257583,236,236,4,4,0.9833333333333333,0.9833333333333333,0.5,0.9833333333333333,0.6629213483146067
0.8115959863341857,236,235,5,4,0.9833333333333333,0.9791666666666666,0.5010615711252654,0.9833333333333333,0.6638537271448663
0.817056738665701,235,235,5,5,0.9791666666666666,0.9791666666666666,0.5,0.9791666666666666,0.6619718309859155
0.8335686094828374,234,235,5,6,0.975,0.9791666666666666,0.4989339019189765,0.975,0.6600846262341326
0.8358908247373308,233,235,5,7,0.9708333333333333,0.9791666666666666,0.49786324786324787,0.9708333333333333,0.6581920903954802
0.8505771356607545,232,235,5,8,0.9666666666666667,0.9791666666666666,0.49678800856531047,0.9666666666666667,0.6562942008486563
0.8732222865102544,232,234,6,8,0.9666666666666667,0.975,0.4978540772532189,0.9666666666666667,0.6572237960339944
0.8838203505248986,232,233,7,8,0.9666666666666667,0.9708333333333333,0.4989247311827957,0.9666666666666667,0.6581560283687943
0.8915098117188468,231,233,7,9,0.9625,0.9708333333333333,0.4978448275862069,0.9625,0.65625
0.8987665838238831,230,233,7,10,0.9583333333333334,0.9708333333333333,0.49676025917926564,0.9583333333333334,0.6543385490753911
0.90233488165346,229,233,7,11,0.9541666666666667,0.9708333333333333,0.49567099567099565,0.9541666666666667,0.6524216524216524
0.9053677842202054,228,233,7,12,0.95,0.9708333333333333,0.4945770065075922,0.95,0.6504992867332382
0.9070995095934662,227,233,7,13,0.9458333333333333,0.9708333333333333,0.4934782608695652,0.9458333333333333,0.6485714285714286
0.9130371755833075,227,232,8,13,0.9458333333333333,0.9666666666666667,0.49455337690631807,0.9458333333333333,0.6494992846924177
0.9344824910157203,227,231,9,13,0.9458333333333333,0.9625,0.49563318777292575,0.9458333333333333,0.6504297994269341
0.9364746451268411,226,231,9,14,0.9416666666666667,0.9625,0.49452954048140046,0.9416666666666667,0.648493543758967
0.9467258186678505,226,230,10,14,0.9416666666666667,0.9583333333333334,0.4956140350877193,0.9416666666666667,0.6494252873563219
0.9641245104169253,225,230,10,15,0.9375,0.9583333333333334,0.4945054945054945,0.9375,0.6474820143884892
0.9694721110340463,224,230,10,16,0.9333333333333333,0.9583333333333334,0.4933920704845815,0.9333333333333333,0.6455331412103746
0.9738206045819408,224,229,11,16,0.9333333333333333,0.9541666666666667,0.49448123620309054,0.9333333333333333,0.6464646464646465
0.9764898786101112,223,229,11,17,0.9291666666666667,0.9541666666666667,0.49336283185840707,0.9291666666666667,0.6445086705202312
0.9821868131206346,223,228,12,17,0.9291666666666667,0.95,0.49445676274944567,0.9291666666666667,0.6454413892908828
0.9914542568561902,223,227,13,17,0.9291666666666667,0.9458333333333333,0.4955555555555556,0.9291666666666667,0.6463768115942029
0.9918033050495797,222,227,13,18,0.925,0.9458333333333333,0.49443207126948774,0.925,0.6444121915820029
0.9969422566708017,221,227,13,19,0.9208333333333333,0.9458333333333333,0.49330357142857145,0.9208333333333333,0.6424418604651163
0.9972932808427678,220,227,13,20,0.9166666666666666,0.9458333333333333,0.49217002237136465,0.9166666666666666,0.6404657933042213
1.012372716833976,220,226,14,20,0.9166666666666666,0.9416666666666667,0.49327354260089684,0.9166666666666666,0.641399416909621
1.0132190087106123,220,225,15,20,0.9166666666666666,0.9375,0.4943820224719101,0.9166666666666666,0.6423357664233577
1.0141288929751358,220,224,16,20,0.9166666666666666,0.9333333333333333,0.4954954954954955,0.9166666666666666,0.6432748538011696
1.0149040266024647,219,224,16,21,0.9125,0.9333333333333333,0.49435665914221216,0.9125,0.6412884333821376
1.01748787686605,219,223,17,21,0.9125,0.9291666666666667,0.49547511312217196,0.9125,0.6422287390029325
1.0194654840028075,219,222,18,21,0.9125,0.925,0.4965986394557823,0.9125,0.6431718061674009
1.0247289054719577,218,222,18,22,0.9083333333333333,0.925,0.4954545454545455,0.9083333333333333,0.6411764705882353
1.029267270570776,218,221,19,22,0.9083333333333333,0.9208333333333333,0.49658314350797267,0.9083333333333333,0.6421207658321061
1.030807822952273,217,221,19,23,0.9041666666666667,0.9208333333333333,0.4954337899543379,0.9041666666666667,0.640117994100295
1.040923475496775,216,221,19,24,0.9,0.9208333333333333,0.494279176201373,0.9,0.638109305760709
1.0459269575404206,215,221,19,25,0.8958333333333334,0.9208333333333333,0.49311926605504586,0.8958333333333334,0.636094674556213
1.045942180231065,214,221,19,26,0.8916666666666667,0.9208333333333333,0.49195402298850577,0.8916666666666667,0.6340740740740741
1.0495394736860504,213,221,19,27,0.8875,0.9208333333333333,0.49078341013824883,0.8875,0.6320474777448071
1.0665619291766868,212,221,19,28,0.8833333333333333,0.9208333333333333,0.4896073903002309,0.8833333333333333,0.6300148588410104
1.080479547082917,211,221,19,29,0.8791666666666667,0.9208333333333333,0.48842592592592593,0.8791666666666667,0.6279761904761905
1.0982051178743606,211,220,20,29,0.8791666666666667,0.9166666666666666,0.4895591647331787,0.8791666666666667,0.6289120715350224
1.1053390710614375,211,219,21,29,0.8791666666666667,0.9125,0.4906976744186046,0.8791666666666667,0.6298507462686567
1.1088637794649474,211,218,22,29,0.8791666666666667,0.9083333333333333,0.49184149184149184,0.8791666666666667,0.6307922272047832
1.1252853493632209,211,217,23,29,0.8791666666666667,0.9041666666666667,0.4929906542056075,0.8791666666666667,0.6317365269461078
1.1311400600862465,210,217,23,30,0.875,0.9041666666666667,0.4918032786885246,0.875,0.6296851574212894
1.1331752226312084,210,216,24,30,0.875,0.9,0.49295774647887325,0.875,0.6306306306306306
1.1344444240195537,210,215,25,30,0.875,0.8958333333333334,0.49411764705882355,0.875,0.631578947368421
1.1352565075063743,209,215,25,31,0.8708333333333333,0.8958333333333334,0.49292452830188677,0.8708333333333333,0.6295180722891566
1.1363156562569698,209,214,26,31,0.8708333333333333,0.8916666666666667,0.4940898345153664,0.8708333333333333,0.6304675716440422
1.1364121603010024,209,213,27,31,0.8708333333333333,0.8875,0.495260663507109,0.8708333333333333,0.6314199395770392
1.1378246170318693,209,212,28,31,0.8708333333333333,0.8833333333333333,0.49643705463182897,0.8708333333333333,0.632375189107413
1.1441345736599737,208,212,28,32,0.8666666666666667,0.8833333333333333,0.49523809523809526,0.8666666666666667,0.6303030303030303
1.1506243549333726,208,211,29,32,0.8666666666666667,0.8791666666666667,0.4964200477326969,0.8666666666666667,0.6312594840667678
