threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.8803184442526183,6,240,0,0,1.0,1.0,0.024390243902439025,1.0,0.047619047619047616
1.0374181747863453,6,239,1,0,1.0,0.9958333333333333,0.024489795918367346,1.0,0.04780876494023904
1.0776092412586962,6,238,2,0,1.0,0.9916666666666667,0.02459016393442623,1.0,0.048
1.1397286784062084,6,237,3,0,1.0,0.9875,0.024691358024691357,1.0,0.04819277108433735
1.1838079085873838,6,236,4,0,1.0,0.9833333333333333,0.024793388429752067,1.0,0.04838709677419355
1.1839191933274549,6,235,5,0,1.0,0.9791666666666666,0.024896265560165973,1.0,0.048582995951417005
1.1890601985397244,6,234,6,0,1.0,0.975,0.025,1.0,0.04878048780487805
1.2769599942770038,6,233,7,0,1.0,0.9708333333333333,0.02510460251046025,1.0,0.04897959183673469
1.313269569994934,6,232,8,0,1.0,0.9666666666666667,0.025210084033613446,1.0,0.04918032786885246
1.3459517966862073,6,231,9,0,1.0,0.9625,0.02531645569620253,1.0,0.04938271604938271
1.3557548592724498,6,230,10,0,1.0,0.9583333333333334,0.025423728813559324,1.0,0.049586776859504134
1.380029355589466,6,229,11,0,1.0,0.9541666666666667,0.02553191489361702,1.0,0.04979253112033195
1.3882383255151831,6,228,12,0,1.0,0.95,0.02564102564102564,1.0,0.05
1.40860216239631,6,227,13,0,1.0,0.9458333333333333,0.02575107296137339,1.0,0.0502092050209205
1.4188009869020453,6,226,14,0,1.0,0.9416666666666667,0.02586206896551724,1.0,0.05042016806722689
1.4240507511595328,6,225,15,0,1.0,0.9375,0.025974025974025976,1.0,0.05063291139240506
1.5036451222394052,6,224,16,0,1.0,0.9333333333333333,0.02608695652173913,1.0,0.05084745762711865
1.5100312896224728,6,223,17,0,1.0,0.9291666666666667,0.026200873362445413,1.0,0.05106382978723404
1.5185399888985853,6,222,18,0,1.0,0.925,0.02631578947368421,1.0,0.05128205128205128
1.5775760765506843,6,221,19,0,1.0,0.9208333333333333,0.02643171806167401,1.0,0.05150214592274678
1.5854360289548064,6,220,20,0,1.0,0.9166666666666666,0.02654867256637168,1.0,0.05172413793103448
1.5874599377768728,6,219,21,0,1.0,0.9125,0.02666666666666667,1.0,0.05194805194805195
1.62396498349144,6,218,22,0,1.0,0.9083333333333333,0.026785714285714284,1.0,0.05217391304347826
1.6275192577459139,6,217,23,0,1.0,0.9041666666666667,0.026905829596412557,1.0,0.05240174672489083
1.6332394616039259,6,216,24,0,1.0,0.9,0.02702702702702703,1.0,0.05263157894736842
1.6478002910162701,6,215,25,0,1.0,0.8958333333333334,0.027149321266968326,1.0,0.05286343612334802
1.6629428117535299,6,214,26,0,1.0,0.8916666666666667,0.02727272727272727,1.0,0.05309734513274336
1.67573537719452,6,213,27,0,1.0,0.8875,0.0273972602739726,1.0,0.05333333333333334
1.6794925393535582,6,212,28,0,1.0,0.8833333333333333,0.027522935779816515,1.0,0.05357142857142857
1.6849765826668135,6,211,29,0,1.0,0.8791666666666667,0.027649769585253458,1.0,0.053811659192825115
1.691948888967145,6,210,30,0,1.0,0.875,0.027777777777777776,1.0,0.05405405405405406
1.6940769766220305,6,209,31,0,1.0,0.8708333333333333,0.027906976744186046,1.0,0.05429864253393665
1.7050407628911002,6,208,32,0,1.0,0.8666666666666667,0.028037383177570093,1.0,0.05454545454545454
1.721104692976856,6,207,33,0,1.0,0.8625,0.028169014084507043,1.0,0.0547945205479452
1.734906694308869,6,206,34,0,1.0,0.8583333333333333,0.02830188679245283,1.0,0.05504587155963303
1.736900768449716,6,205,35,0,1.0,0.8541666666666666,0.02843601895734597,1.0,0.055299539170506916
1.7444040087800732,6,204,36,0,1.0,0.85,0.02857142857142857,1.0,0.05555555555555555
1.7609249390109158,6,203,37,0,1.0,0.8458333333333333,0.028708133971291867,1.0,0.05581395348837209
1.7672422622590278,6,202,38,0,1.0,0.8416666666666667,0.028846153846153848,1.0,0.056074766355140186
1.7816854698878053,6,201,39,0,1.0,0.8375,0.028985507246376812,1.0,0.056338028169014086
1.785026489736877,6,200,40,0,1.0,0.8333333333333334,0.02912621359223301,1.0,0.05660377358490566
1.7868091390310112,6,199,41,0,1.0,0.8291666666666667,0.02926829268292683,1.0,0.05687203791469194
1.7891696905970607,6,198,42,0,1.0,0.825,0.029411764705882353,1.0,0.05714285714285714
1.7988131159249192,6,197,43,0,1.0,0.8208333333333333,0.029556650246305417,1.0,0.05741626794258373
1.8048028736909998,6,196,44,0,1.0,0.8166666666666667,0.0297029702970297,1.0,0.057692307692307696
1.8214225962495765,6,195,45,0,1.0,0.8125,0.029850746268656716,1.0,0.057971014492753624
1.832331154537781,6,194,46,0,1.0,0.8083333333333333,0.03,1.0,0.05825242718446602
1.8448079379802318,6,193,47,0,1.0,0.8041666666666667,0.03015075376884422,1.0,0.05853658536585366
1.84690683227423,6,192,48,0,1.0,0.8,0.030303030303030304,1.0,0.058823529411764705
