H,condition,distance,layer,metric,sample_id
0,permutation_seed=21,3.5862299874424934,fc1,wasserstein,10
1,permutation_seed=21,0.8802495786054583,fc1,wasserstein,10
0,permutation_seed=21,8.990577921271324,fc2,wasserstein,10
1,permutation_seed=21,2.4522493564514463,fc2,wasserstein,10
0,permutation_seed=21,27.447396209463477,fc3,wasserstein,10
1,permutation_seed=21,4.513534138295924,fc3,wasserstein,10
0,permutation_seed=21,0.0,pooled,wasserstein,10
1,permutation_seed=21,0.0,pooled,wasserstein,10
0,permutation_seed=22,6.117621385492384,fc1,wasserstein,10
1,permutation_seed=22,0.6951165658608509,fc1,wasserstein,10
0,permutation_seed=22,8.887510811910033,fc2,wasserstein,10
1,permutation_seed=22,1.790338144672862,fc2,wasserstein,10
0,permutation_seed=22,27.007362801983867,fc3,wasserstein,10
1,permutation_seed=22,2.8111637137421814,fc3,wasserstein,10
0,permutation_seed=22,0.0,pooled,wasserstein,10
1,permutation_seed=22,0.0,pooled,wasserstein,10
0,permutation_seed=23,3.134653901681304,fc1,wasserstein,10
1,permutation_seed=23,0.7696055001180843,fc1,wasserstein,10
0,permutation_seed=23,14.163059057667851,fc2,wasserstein,10
1,permutation_seed=23,1.2793205694314764,fc2,wasserstein,10
0,permutation_seed=23,22.27407063357532,fc3,wasserstein,10
1,permutation_seed=23,2.5041858667965715,fc3,wasserstein,10
0,permutation_seed=23,0.0,pooled,wasserstein,10
1,permutation_seed=23,0.0,pooled,wasserstein,10
0,permutation_seed=24,5.443205691874027,fc1,wasserstein,10
1,permutation_seed=24,1.7012383052079472,fc1,wasserstein,10
0,permutation_seed=24,10.859550073742867,fc2,wasserstein,10
1,permutation_seed=24,1.7900350385971868,fc2,wasserstein,10
0,permutation_seed=24,23.519960624439882,fc3,wasserstein,10
1,permutation_seed=24,2.761874718796884,fc3,wasserstein,10
0,permutation_seed=24,0.0,pooled,wasserstein,10
1,permutation_seed=24,0.0,pooled,wasserstein,10
0,permutation_seed=25,6.0294639870622575,fc1,wasserstein,10
1,permutation_seed=25,0.9654169004899443,fc1,wasserstein,10
0,permutation_seed=25,11.611068356782198,fc2,wasserstein,10
1,permutation_seed=25,2.237946109605179,fc2,wasserstein,10
0,permutation_seed=25,27.13579616220942,fc3,wasserstein,10
1,permutation_seed=25,3.4530054289341985,fc3,wasserstein,10
0,permutation_seed=25,0.0,pooled,wasserstein,10
1,permutation_seed=25,0.0,pooled,wasserstein,10
0,permutation_seed=26,7.3634314525266715,fc1,wasserstein,10
1,permutation_seed=26,0.9250691546135207,fc1,wasserstein,10
0,permutation_seed=26,10.902393274009228,fc2,wasserstein,10
1,permutation_seed=26,2.4657791733791905,fc2,wasserstein,10
0,permutation_seed=26,21.112537818180634,fc3,wasserstein,10
1,permutation_seed=26,3.1814977996657134,fc3,wasserstein,10
0,permutation_seed=26,0.0,pooled,wasserstein,10
1,permutation_seed=26,0.0,pooled,wasserstein,10
0,permutation_seed=27,2.8312344206497073,fc1,wasserstein,10
1,permutation_seed=27,0.9161660431988211,fc1,wasserstein,10
0,permutation_seed=27,6.650544004514813,fc2,wasserstein,10
1,permutation_seed=27,2.20416425797276,fc2,wasserstein,10
0,permutation_seed=27,23.59249446545687,fc3,wasserstein,10
1,permutation_seed=27,2.763881528883066,fc3,wasserstein,10
0,permutation_seed=27,0.0,pooled,wasserstein,10
1,permutation_seed=27,0.0,pooled,wasserstein,10
0,permutation_seed=28,3.6091456301510334,fc1,wasserstein,10
1,permutation_seed=28,0.9999867584229591,fc1,wasserstein,10
0,permutation_seed=28,6.945301587374722,fc2,wasserstein,10
1,permutation_seed=28,0.9732618358805538,fc2,wasserstein,10
0,permutation_seed=28,27.633102817460895,fc3,wasserstein,10
1,permutation_seed=28,5.7422578796010235,fc3,wasserstein,10
0,permutation_seed=28,0.0,pooled,wasserstein,10
1,permutation_seed=28,0.0,pooled,wasserstein,10
0,permutation_seed=29,7.409275626468682,fc1,wasserstein,10
1,permutation_seed=29,0.9124327762204327,fc1,wasserstein,10
0,permutation_seed=29,11.528624093160033,fc2,wasserstein,10
1,permutation_seed=29,1.0329928814742129,fc2,wasserstein,10
0,permutation_seed=29,24.858474697715543,fc3,wasserstein,10
1,permutation_seed=29,2.6573131987432257,fc3,wasserstein,10
0,permutation_seed=29,0.0,pooled,wasserstein,10
1,permutation_seed=29,0.0,pooled,wasserstein,10
0,adv_pgd_l2_eps=0.2,3.289492780342698,input,wasserstein,11
1,adv_pgd_l2_eps=0.2,2.5455281158049496,input,wasserstein,11
0,adv_pgd_l2_eps=0.2,9.076374098658562,fc1,wasserstein,11
1,adv_pgd_l2_eps=0.2,7.933273609263585,fc1,wasserstein,11
0,adv_pgd_l2_eps=0.2,15.754676178097725,fc2,wasserstein,11
1,adv_pgd_l2_eps=0.2,11.583780243029338,fc2,wasserstein,11
0,adv_pgd_l2_eps=0.2,23.688802093950745,fc3,wasserstein,11
1,adv_pgd_l2_eps=0.2,11.401592013477922,fc3,wasserstein,11
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,11
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,11
0,adv_pgd_l2_eps=0.4,2.440766278654337,input,wasserstein,11
1,adv_pgd_l2_eps=0.4,2.3327799599374193,input,wasserstein,11
0,adv_pgd_l2_eps=0.4,13.739268187433481,fc1,wasserstein,11
1,adv_pgd_l2_eps=0.4,9.921769264756774,fc1,wasserstein,11
0,adv_pgd_l2_eps=0.4,11.42490347874137,fc2,wasserstein,11
1,adv_pgd_l2_eps=0.4,13.53447246671572,fc2,wasserstein,11
0,adv_pgd_l2_eps=0.4,27.410317659537363,fc3,wasserstein,11
1,adv_pgd_l2_eps=0.4,12.628295811158535,fc3,wasserstein,11
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,11
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,11
0,adv_fgsm_l2_eps=0.2,2.29475186423576,input,wasserstein,11
1,adv_fgsm_l2_eps=0.2,2.2999367487309392,input,wasserstein,11
0,adv_fgsm_l2_eps=0.2,26.01283669343214,fc1,wasserstein,11
1,adv_fgsm_l2_eps=0.2,14.9493392362351,fc1,wasserstein,11
0,adv_fgsm_l2_eps=0.2,18.00883516048551,fc2,wasserstein,11
1,adv_fgsm_l2_eps=0.2,11.627088306611418,fc2,wasserstein,11
0,adv_fgsm_l2_eps=0.2,24.312743587474085,fc3,wasserstein,11
1,adv_fgsm_l2_eps=0.2,9.693714519251682,fc3,wasserstein,11
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,11
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,11
0,adv_fgsm_l2_eps=0.4,2.059875411912799,input,wasserstein,11
1,adv_fgsm_l2_eps=0.4,2.818501532572735,input,wasserstein,11
0,adv_fgsm_l2_eps=0.4,8.814096249639988,fc1,wasserstein,11
1,adv_fgsm_l2_eps=0.4,8.876409233594252,fc1,wasserstein,11
0,adv_fgsm_l2_eps=0.4,10.12555383905734,fc2,wasserstein,11
1,adv_fgsm_l2_eps=0.4,9.637986135278933,fc2,wasserstein,11
0,adv_fgsm_l2_eps=0.4,20.500052228569984,fc3,wasserstein,11
1,adv_fgsm_l2_eps=0.4,12.762449785762296,fc3,wasserstein,11
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,11
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,11
0,adv_cw_l2_eps=0.2,3.1153254984046703,input,wasserstein,11
1,adv_cw_l2_eps=0.2,2.2483757070288304,input,wasserstein,11
0,adv_cw_l2_eps=0.2,11.951772850632162,fc1,wasserstein,11
1,adv_cw_l2_eps=0.2,9.680905647492214,fc1,wasserstein,11
0,adv_cw_l2_eps=0.2,9.65572664141655,fc2,wasserstein,11
1,adv_cw_l2_eps=0.2,14.253057316116152,fc2,wasserstein,11
0,adv_cw_l2_eps=0.2,16.789570063352585,fc3,wasserstein,11
1,adv_cw_l2_eps=0.2,7.964591891086209,fc3,wasserstein,11
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,11
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,11
0,adv_cw_l2_eps=0.4,2.409599632024765,input,wasserstein,11
1,adv_cw_l2_eps=0.4,2.7727468992879634,input,wasserstein,11
0,adv_cw_l2_eps=0.4,16.542718985413927,fc1,wasserstein,11
1,adv_cw_l2_eps=0.4,10.36871300444636,fc1,wasserstein,11
0,adv_cw_l2_eps=0.4,14.018710561096668,fc2,wasserstein,11
1,adv_cw_l2_eps=0.4,14.92903313608319,fc2,wasserstein,11
0,adv_cw_l2_eps=0.4,19.176083736121655,fc3,wasserstein,11
1,adv_cw_l2_eps=0.4,11.01385419668276,fc3,wasserstein,11
0,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,11
1,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,11
0,noise_floor,3.799292435766522,input,wasserstein,11
1,noise_floor,1.9086866258651352,input,wasserstein,11
0,noise_floor,6.652856462011046,fc1,wasserstein,11
1,noise_floor,9.078557907866667,fc1,wasserstein,11
0,noise_floor,14.63416262716055,fc2,wasserstein,11
1,noise_floor,12.995321110887954,fc2,wasserstein,11
0,noise_floor,21.934073650759366,fc3,wasserstein,11
1,noise_floor,11.799193791673522,fc3,wasserstein,11
0,noise_floor,0.0,pooled,wasserstein,11
1,noise_floor,0.0,pooled,wasserstein,11
0,permutation_seed=0,16.36221936146838,fc1,wasserstein,11
1,permutation_seed=0,10.697741118086679,fc1,wasserstein,11
0,permutation_seed=0,10.38539358228445,fc2,wasserstein,11
1,permutation_seed=0,10.551181441754593,fc2,wasserstein,11
0,permutation_seed=0,36.672560266317305,fc3,wasserstein,11
1,permutation_seed=0,13.362875210570426,fc3,wasserstein,11
0,permutation_seed=0,0.0,pooled,wasserstein,11
1,permutation_seed=0,0.0,pooled,wasserstein,11
0,permutation_seed=1,8.302004717290401,fc1,wasserstein,11
1,permutation_seed=1,8.353769560288328,fc1,wasserstein,11
0,permutation_seed=1,23.997857734560966,fc2,wasserstein,11
1,permutation_seed=1,12.479887467635853,fc2,wasserstein,11
0,permutation_seed=1,35.15898520189793,fc3,wasserstein,11
1,permutation_seed=1,13.69204584518488,fc3,wasserstein,11
0,permutation_seed=1,0.0,pooled,wasserstein,11
1,permutation_seed=1,0.0,pooled,wasserstein,11
0,permutation_seed=2,7.107485085725784,fc1,wasserstein,11
1,permutation_seed=2,8.688126394798802,fc1,wasserstein,11
0,permutation_seed=2,21.811144337058067,fc2,wasserstein,11
1,permutation_seed=2,10.439436666103864,fc2,wasserstein,11
0,permutation_seed=2,17.324198745191097,fc3,wasserstein,11
1,permutation_seed=2,11.242301381682584,fc3,wasserstein,11
0,permutation_seed=2,0.0,pooled,wasserstein,11
1,permutation_seed=2,0.0,pooled,wasserstein,11
0,permutation_seed=3,8.704427346587181,fc1,wasserstein,11
1,permutation_seed=3,8.54340069432259,fc1,wasserstein,11
0,permutation_seed=3,22.9594225620168,fc2,wasserstein,11
1,permutation_seed=3,10.969974414687162,fc2,wasserstein,11
0,permutation_seed=3,21.025182826747017,fc3,wasserstein,11
1,permutation_seed=3,10.498794854051495,fc3,wasserstein,11
0,permutation_seed=3,0.0,pooled,wasserstein,11
1,permutation_seed=3,0.0,pooled,wasserstein,11
0,permutation_seed=4,16.30146898612145,fc1,wasserstein,11
1,permutation_seed=4,8.24367813147899,fc1,wasserstein,11
0,permutation_seed=4,20.887252180901225,fc2,wasserstein,11
1,permutation_seed=4,14.38304818552545,fc2,wasserstein,11
0,permutation_seed=4,14.61486918366322,fc3,wasserstein,11
1,permutation_seed=4,9.373159096353682,fc3,wasserstein,11
0,permutation_seed=4,0.0,pooled,wasserstein,11
1,permutation_seed=4,0.0,pooled,wasserstein,11
0,permutation_seed=5,7.780035234987736,fc1,wasserstein,11
1,permutation_seed=5,8.477826164334676,fc1,wasserstein,11
0,permutation_seed=5,10.558302029967308,fc2,wasserstein,11
1,permutation_seed=5,9.748344758874739,fc2,wasserstein,11
0,permutation_seed=5,32.7211836620814,fc3,wasserstein,11
1,permutation_seed=5,12.034954985385463,fc3,wasserstein,11
0,permutation_seed=5,0.0,pooled,wasserstein,11
1,permutation_seed=5,0.0,pooled,wasserstein,11
0,permutation_seed=6,14.11201997846365,fc1,wasserstein,11
1,permutation_seed=6,7.7996481521096115,fc1,wasserstein,11
0,permutation_seed=6,14.117330633103848,fc2,wasserstein,11
1,permutation_seed=6,11.706419973273738,fc2,wasserstein,11
0,permutation_seed=6,37.41072260827898,fc3,wasserstein,11
1,permutation_seed=6,8.820506247465282,fc3,wasserstein,11
0,permutation_seed=6,0.0,pooled,wasserstein,11
1,permutation_seed=6,0.0,pooled,wasserstein,11
0,permutation_seed=7,5.398657251149416,fc1,wasserstein,11
1,permutation_seed=7,9.41891437644395,fc1,wasserstein,11
0,permutation_seed=7,11.318186226336323,fc2,wasserstein,11
1,permutation_seed=7,10.511331196383974,fc2,wasserstein,11
0,permutation_seed=7,18.36329285055399,fc3,wasserstein,11
1,permutation_seed=7,9.69505439143791,fc3,wasserstein,11
0,permutation_seed=7,0.0,pooled,wasserstein,11
1,permutation_seed=7,0.0,pooled,wasserstein,11
0,permutation_seed=8,15.809235632419586,fc1,wasserstein,11
1,permutation_seed=8,10.551420162004275,fc1,wasserstein,11
0,permutation_seed=8,21.787939570844173,fc2,wasserstein,11
1,permutation_seed=8,13.879615311119117,fc2,wasserstein,11
0,permutation_seed=8,20.272681295871735,fc3,wasserstein,11
1,permutation_seed=8,9.88211272594949,fc3,wasserstein,11
0,permutation_seed=8,0.0,pooled,wasserstein,11
1,permutation_seed=8,0.0,pooled,wasserstein,11
0,permutation_seed=9,21.849252021893783,fc1,wasserstein,11
1,permutation_seed=9,11.955891111512605,fc1,wasserstein,11
0,permutation_seed=9,15.403688803315163,fc2,wasserstein,11
1,permutation_seed=9,11.577691386681353,fc2,wasserstein,11
0,permutation_seed=9,26.256799891591072,fc3,wasserstein,11
1,permutation_seed=9,10.56926562055677,fc3,wasserstein,11
0,permutation_seed=9,0.0,pooled,wasserstein,11
1,permutation_seed=9,0.0,pooled,wasserstein,11
0,permutation_seed=10,8.09677778929472,fc1,wasserstein,11
1,permutation_seed=10,10.276871014929066,fc1,wasserstein,11
0,permutation_seed=10,21.27293231530433,fc2,wasserstein,11
1,permutation_seed=10,11.363104826559452,fc2,wasserstein,11
0,permutation_seed=10,19.947627811520945,fc3,wasserstein,11
1,permutation_seed=10,9.417821489105116,fc3,wasserstein,11
0,permutation_seed=10,0.0,pooled,wasserstein,11
1,permutation_seed=10,0.0,pooled,wasserstein,11
0,permutation_seed=11,9.41636361926794,fc1,wasserstein,11
1,permutation_seed=11,10.445507960921875,fc1,wasserstein,11
0,permutation_seed=11,15.58827656507492,fc2,wasserstein,11
1,permutation_seed=11,15.519250916383323,fc2,wasserstein,11
0,permutation_seed=11,29.499885186553,fc3,wasserstein,11
1,permutation_seed=11,10.849008065865121,fc3,wasserstein,11
0,permutation_seed=11,0.0,pooled,wasserstein,11
1,permutation_seed=11,0.0,pooled,wasserstein,11
0,permutation_seed=12,9.177101692541422,fc1,wasserstein,11
1,permutation_seed=12,10.044037598058104,fc1,wasserstein,11
0,permutation_seed=12,18.661763168871403,fc2,wasserstein,11
1,permutation_seed=12,12.661395090378466,fc2,wasserstein,11
0,permutation_seed=12,20.011647992205305,fc3,wasserstein,11
1,permutation_seed=12,10.24817691019047,fc3,wasserstein,11
0,permutation_seed=12,0.0,pooled,wasserstein,11
1,permutation_seed=12,0.0,pooled,wasserstein,11
0,permutation_seed=13,11.522312059998512,fc1,wasserstein,11
1,permutation_seed=13,9.593299806795406,fc1,wasserstein,11
0,permutation_seed=13,21.88289961963892,fc2,wasserstein,11
1,permutation_seed=13,13.271736092223922,fc2,wasserstein,11
0,permutation_seed=13,23.281108289957047,fc3,wasserstein,11
1,permutation_seed=13,13.919089617372727,fc3,wasserstein,11
0,permutation_seed=13,0.0,pooled,wasserstein,11
1,permutation_seed=13,0.0,pooled,wasserstein,11
0,permutation_seed=14,9.721602275967598,fc1,wasserstein,11
1,permutation_seed=14,9.808937107122908,fc1,wasserstein,11
0,permutation_seed=14,18.216539366672176,fc2,wasserstein,11
1,permutation_seed=14,13.33246350356437,fc2,wasserstein,11
0,permutation_seed=14,23.216703206300735,fc3,wasserstein,11
1,permutation_seed=14,10.801483940764237,fc3,wasserstein,11
0,permutation_seed=14,0.0,pooled,wasserstein,11
1,permutation_seed=14,0.0,pooled,wasserstein,11
0,permutation_seed=15,9.02810861314239,fc1,wasserstein,11
1,permutation_seed=15,9.930285784870732,fc1,wasserstein,11
0,permutation_seed=15,6.841509282588959,fc2,wasserstein,11
1,permutation_seed=15,13.889711569808934,fc2,wasserstein,11
0,permutation_seed=15,26.82172588875611,fc3,wasserstein,11
1,permutation_seed=15,12.017597139234352,fc3,wasserstein,11
0,permutation_seed=15,0.0,pooled,wasserstein,11
1,permutation_seed=15,0.0,pooled,wasserstein,11
0,permutation_seed=16,9.230441242456436,fc1,wasserstein,11
1,permutation_seed=16,11.463508156801225,fc1,wasserstein,11
0,permutation_seed=16,9.445800215005875,fc2,wasserstein,11
1,permutation_seed=16,14.02002356975164,fc2,wasserstein,11
0,permutation_seed=16,17.758677661418915,fc3,wasserstein,11
1,permutation_seed=16,10.434981853495648,fc3,wasserstein,11
0,permutation_seed=16,0.0,pooled,wasserstein,11
1,permutation_seed=16,0.0,pooled,wasserstein,11
0,permutation_seed=17,12.34511182507511,fc1,wasserstein,11
1,permutation_seed=17,9.622371123243932,fc1,wasserstein,11
0,permutation_seed=17,14.956239618360996,fc2,wasserstein,11
1,permutation_seed=17,11.423727805542969,fc2,wasserstein,11
0,permutation_seed=17,19.915155104710614,fc3,wasserstein,11
1,permutation_seed=17,11.379695764047707,fc3,wasserstein,11
0,permutation_seed=17,0.0,pooled,wasserstein,11
1,permutation_seed=17,0.0,pooled,wasserstein,11
0,permutation_seed=18,11.230338420232112,fc1,wasserstein,11
1,permutation_seed=18,11.31516761768637,fc1,wasserstein,11
0,permutation_seed=18,16.911772653460503,fc2,wasserstein,11
1,permutation_seed=18,10.96567852097002,fc2,wasserstein,11
0,permutation_seed=18,23.286050476801748,fc3,wasserstein,11
1,permutation_seed=18,10.50512291305939,fc3,wasserstein,11
0,permutation_seed=18,0.0,pooled,wasserstein,11
1,permutation_seed=18,0.0,pooled,wasserstein,11
0,permutation_seed=19,13.484191048706549,fc1,wasserstein,11
1,permutation_seed=19,9.763976035611366,fc1,wasserstein,11
0,permutation_seed=19,24.808049701154232,fc2,wasserstein,11
1,permutation_seed=19,12.468994900029106,fc2,wasserstein,11
0,permutation_seed=19,32.3853293889602,fc3,wasserstein,11
1,permutation_seed=19,12.466064981885433,fc3,wasserstein,11
0,permutation_seed=19,0.0,pooled,wasserstein,11
1,permutation_seed=19,0.0,pooled,wasserstein,11
0,permutation_seed=20,14.521172474664171,fc1,wasserstein,11
1,permutation_seed=20,9.681930647463195,fc1,wasserstein,11
0,permutation_seed=20,11.031412579119205,fc2,wasserstein,11
1,permutation_seed=20,13.701410199741519,fc2,wasserstein,11
0,permutation_seed=20,25.80987263470888,fc3,wasserstein,11
1,permutation_seed=20,14.58400982858979,fc3,wasserstein,11
0,permutation_seed=20,0.0,pooled,wasserstein,11
1,permutation_seed=20,0.0,pooled,wasserstein,11
0,permutation_seed=21,13.377387382090092,fc1,wasserstein,11
1,permutation_seed=21,7.472420007408937,fc1,wasserstein,11
0,permutation_seed=21,13.158897429704666,fc2,wasserstein,11
1,permutation_seed=21,12.220245303695668,fc2,wasserstein,11
0,permutation_seed=21,23.31334206130266,fc3,wasserstein,11
1,permutation_seed=21,9.620905263537347,fc3,wasserstein,11
0,permutation_seed=21,0.0,pooled,wasserstein,11
1,permutation_seed=21,0.0,pooled,wasserstein,11
0,permutation_seed=22,7.058963976800442,fc1,wasserstein,11
1,permutation_seed=22,7.847103691092373,fc1,wasserstein,11
0,permutation_seed=22,17.00466237960297,fc2,wasserstein,11
1,permutation_seed=22,12.83487037786361,fc2,wasserstein,11
0,permutation_seed=22,31.26199462941003,fc3,wasserstein,11
1,permutation_seed=22,11.665283752633966,fc3,wasserstein,11
0,permutation_seed=22,0.0,pooled,wasserstein,11
1,permutation_seed=22,0.0,pooled,wasserstein,11
0,permutation_seed=23,10.138251461088657,fc1,wasserstein,11
1,permutation_seed=23,8.215881649683471,fc1,wasserstein,11
0,permutation_seed=23,19.310607268083352,fc2,wasserstein,11
1,permutation_seed=23,14.593988985083651,fc2,wasserstein,11
0,permutation_seed=23,30.151909549516592,fc3,wasserstein,11
1,permutation_seed=23,14.362096487642663,fc3,wasserstein,11
0,permutation_seed=23,0.0,pooled,wasserstein,11
1,permutation_seed=23,0.0,pooled,wasserstein,11
0,permutation_seed=24,15.83761929280838,fc1,wasserstein,11
1,permutation_seed=24,12.261535585863122,fc1,wasserstein,11
0,permutation_seed=24,17.38286755979061,fc2,wasserstein,11
1,permutation_seed=24,14.282904125869479,fc2,wasserstein,11
0,permutation_seed=24,20.461121506989002,fc3,wasserstein,11
1,permutation_seed=24,10.40634191036808,fc3,wasserstein,11
0,permutation_seed=24,0.0,pooled,wasserstein,11
1,permutation_seed=24,0.0,pooled,wasserstein,11
0,permutation_seed=25,10.782311706231546,fc1,wasserstein,11
1,permutation_seed=25,10.16181210348182,fc1,wasserstein,11
0,permutation_seed=25,32.343217517995456,fc2,wasserstein,11
1,permutation_seed=25,16.476632336272043,fc2,wasserstein,11
0,permutation_seed=25,20.8669876986646,fc3,wasserstein,11
1,permutation_seed=25,11.281358348130206,fc3,wasserstein,11
0,permutation_seed=25,0.0,pooled,wasserstein,11
1,permutation_seed=25,0.0,pooled,wasserstein,11
0,permutation_seed=26,14.557101304859685,fc1,wasserstein,11
1,permutation_seed=26,8.297648762125592,fc1,wasserstein,11
0,permutation_seed=26,18.70787322930988,fc2,wasserstein,11
1,permutation_seed=26,11.690476418123739,fc2,wasserstein,11
0,permutation_seed=26,35.4376412704587,fc3,wasserstein,11
1,permutation_seed=26,13.123059559932363,fc3,wasserstein,11
0,permutation_seed=26,0.0,pooled,wasserstein,11
1,permutation_seed=26,0.0,pooled,wasserstein,11
0,permutation_seed=27,9.467221088707447,fc1,wasserstein,11
1,permutation_seed=27,9.0429677740428,fc1,wasserstein,11
0,permutation_seed=27,16.041872400790453,fc2,wasserstein,11
1,permutation_seed=27,14.018345177472122,fc2,wasserstein,11
0,permutation_seed=27,33.390287039038306,fc3,wasserstein,11
1,permutation_seed=27,10.766536757462038,fc3,wasserstein,11
0,permutation_seed=27,0.0,pooled,wasserstein,11
1,permutation_seed=27,0.0,pooled,wasserstein,11
0,permutation_seed=28,9.134339354932308,fc1,wasserstein,11
1,permutation_seed=28,9.130017323194297,fc1,wasserstein,11
0,permutation_seed=28,8.794744238257408,fc2,wasserstein,11
1,permutation_seed=28,10.241398581855778,fc2,wasserstein,11
0,permutation_seed=28,31.114927158160533,fc3,wasserstein,11
1,permutation_seed=28,11.636048189196835,fc3,wasserstein,11
0,permutation_seed=28,0.0,pooled,wasserstein,11
1,permutation_seed=28,0.0,pooled,wasserstein,11
0,permutation_seed=29,7.144524224102497,fc1,wasserstein,11
1,permutation_seed=29,9.084830432233945,fc1,wasserstein,11
0,permutation_seed=29,13.48361045622081,fc2,wasserstein,11
1,permutation_seed=29,10.262575505167595,fc2,wasserstein,11
0,permutation_seed=29,28.358185652448505,fc3,wasserstein,11
1,permutation_seed=29,11.678536504512659,fc3,wasserstein,11
0,permutation_seed=29,0.0,pooled,wasserstein,11
1,permutation_seed=29,0.0,pooled,wasserstein,11
0,adv_pgd_l2_eps=0.2,34.10899939120028,input,wasserstein,12
1,adv_pgd_l2_eps=0.2,3.003946607788877,input,wasserstein,12
0,adv_pgd_l2_eps=0.2,4.184415151843763,fc1,wasserstein,12
1,adv_pgd_l2_eps=0.2,1.2399055881045296,fc1,wasserstein,12
0,adv_pgd_l2_eps=0.2,10.59963101585405,fc2,wasserstein,12
1,adv_pgd_l2_eps=0.2,1.9154718705109173,fc2,wasserstein,12
0,adv_pgd_l2_eps=0.2,47.49665982769335,fc3,wasserstein,12
1,adv_pgd_l2_eps=0.2,2.9142579837688953,fc3,wasserstein,12
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,12
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,12
0,adv_pgd_l2_eps=0.4,28.555889208298908,input,wasserstein,12
1,adv_pgd_l2_eps=0.4,1.7427664856419172,input,wasserstein,12
0,adv_pgd_l2_eps=0.4,10.182383232154358,fc1,wasserstein,12
1,adv_pgd_l2_eps=0.4,1.1208490459487734,fc1,wasserstein,12
0,adv_pgd_l2_eps=0.4,24.29179673452337,fc2,wasserstein,12
1,adv_pgd_l2_eps=0.4,1.7686058149328692,fc2,wasserstein,12
0,adv_pgd_l2_eps=0.4,51.44873918673845,fc3,wasserstein,12
1,adv_pgd_l2_eps=0.4,4.287044965989187,fc3,wasserstein,12
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,12
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,12
0,adv_fgsm_l2_eps=0.2,10.87066139820699,input,wasserstein,12
1,adv_fgsm_l2_eps=0.2,0.056342086607887566,input,wasserstein,12
0,adv_fgsm_l2_eps=0.2,6.762962233275175,fc1,wasserstein,12
1,adv_fgsm_l2_eps=0.2,0.8406182118051462,fc1,wasserstein,12
0,adv_fgsm_l2_eps=0.2,10.156099826097488,fc2,wasserstein,12
1,adv_fgsm_l2_eps=0.2,3.053499730943433,fc2,wasserstein,12
0,adv_fgsm_l2_eps=0.2,33.8506046184065,fc3,wasserstein,12
1,adv_fgsm_l2_eps=0.2,3.2576606861840736,fc3,wasserstein,12
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,12
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,12
0,adv_fgsm_l2_eps=0.4,11.986784047729282,input,wasserstein,12
1,adv_fgsm_l2_eps=0.4,0.10469255949705641,input,wasserstein,12
0,adv_fgsm_l2_eps=0.4,3.3343331813812256,fc1,wasserstein,12
1,adv_fgsm_l2_eps=0.4,0.9520117563493053,fc1,wasserstein,12
0,adv_fgsm_l2_eps=0.4,14.063905117578482,fc2,wasserstein,12
1,adv_fgsm_l2_eps=0.4,2.069109954738895,fc2,wasserstein,12
0,adv_fgsm_l2_eps=0.4,20.568272741511464,fc3,wasserstein,12
1,adv_fgsm_l2_eps=0.4,3.6170970592078855,fc3,wasserstein,12
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,12
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,12
0,adv_cw_l2_eps=0.2,0.6062952859218074,input,wasserstein,12
1,adv_cw_l2_eps=0.2,0.09551401658715356,input,wasserstein,12
0,adv_cw_l2_eps=0.2,4.5419392036274076,fc1,wasserstein,12
1,adv_cw_l2_eps=0.2,0.6607732511232275,fc1,wasserstein,12
0,adv_cw_l2_eps=0.2,9.945429141124464,fc2,wasserstein,12
1,adv_cw_l2_eps=0.2,1.8057883139602726,fc2,wasserstein,12
0,adv_cw_l2_eps=0.2,16.47356072444419,fc3,wasserstein,12
1,adv_cw_l2_eps=0.2,2.612573908178317,fc3,wasserstein,12
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,12
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,12
0,adv_cw_l2_eps=0.4,1.0399410903919488,input,wasserstein,12
1,adv_cw_l2_eps=0.4,0.1155745786896625,input,wasserstein,12
0,adv_cw_l2_eps=0.4,3.906866788255247,fc1,wasserstein,12
