threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.14399827622914343,79,297,0,0,1.0,1.0,0.21010638297872342,1.0,0.34725274725274724
0.16300450454603274,79,296,1,0,1.0,0.9966329966329966,0.21066666666666667,1.0,0.34801762114537443
0.17019276326377103,79,295,2,0,1.0,0.9932659932659933,0.21122994652406418,1.0,0.3487858719646799
0.18024083290131357,79,294,3,0,1.0,0.98989898989899,0.21179624664879357,1.0,0.3495575221238938
0.18189467531126435,79,293,4,0,1.0,0.9865319865319865,0.21236559139784947,1.0,0.35033259423503327
0.20586471763132783,78,293,4,1,0.9873417721518988,0.9865319865319865,0.21024258760107817,0.9873417721518988,0.3466666666666667
0.2420513224946947,78,292,5,1,0.9873417721518988,0.9831649831649831,0.21081081081081082,0.9873417721518988,0.34743875278396436
0.2733099594266448,77,292,5,2,0.9746835443037974,0.9831649831649831,0.2086720867208672,0.9746835443037974,0.34375
0.274755926408419,77,291,6,2,0.9746835443037974,0.9797979797979798,0.20923913043478262,0.9746835443037974,0.34451901565995524
0.4180381485354172,77,290,7,2,0.9746835443037974,0.9764309764309764,0.2098092643051771,0.9746835443037974,0.3452914798206278
0.42799304546931377,77,289,8,2,0.9746835443037974,0.9730639730639731,0.2103825136612022,0.9746835443037974,0.34606741573033706
0.45341512331231937,77,288,9,2,0.9746835443037974,0.9696969696969697,0.21095890410958903,0.9746835443037974,0.34684684684684686
0.4574444811547519,77,287,10,2,0.9746835443037974,0.9663299663299664,0.21153846153846154,0.9746835443037974,0.3476297968397291
0.46123947312699076,77,286,11,2,0.9746835443037974,0.9629629629629629,0.21212121212121213,0.9746835443037974,0.34841628959276016
0.4696432134103332,77,285,12,2,0.9746835443037974,0.9595959595959596,0.212707182320442,0.9746835443037974,0.3492063492063492
0.4820882312558168,76,285,12,3,0.9620253164556962,0.9595959595959596,0.21052631578947367,0.9620253164556962,0.34545454545454546
0.5036751707947046,75,285,12,4,0.9493670886075949,0.9595959595959596,0.20833333333333334,0.9493670886075949,0.3416856492027335
0.5197685936865981,75,284,13,4,0.9493670886075949,0.9562289562289562,0.20891364902506965,0.9493670886075949,0.3424657534246575
0.5258051710402919,74,284,13,5,0.9367088607594937,0.9562289562289562,0.20670391061452514,0.9367088607594937,0.33867276887871856
0.5314817674602921,74,283,14,5,0.9367088607594937,0.9528619528619529,0.20728291316526612,0.9367088607594937,0.3394495412844037
0.5321335600395373,74,282,15,5,0.9367088607594937,0.9494949494949495,0.20786516853932585,0.9367088607594937,0.34022988505747126
0.5340064124699564,74,281,16,5,0.9367088607594937,0.9461279461279462,0.2084507042253521,0.9367088607594937,0.34101382488479265
0.5343783657690002,74,280,17,5,0.9367088607594937,0.9427609427609428,0.20903954802259886,0.9367088607594937,0.3418013856812933
0.5351675517534683,74,279,18,5,0.9367088607594937,0.9393939393939394,0.2096317280453258,0.9367088607594937,0.3425925925925926
0.5352066253601959,74,278,19,5,0.9367088607594937,0.936026936026936,0.21022727272727273,0.9367088607594937,0.3433874709976798
0.5359453771027973,74,277,20,5,0.9367088607594937,0.9326599326599326,0.21082621082621084,0.9367088607594937,0.34418604651162793
0.5382149366392559,74,276,21,5,0.9367088607594937,0.9292929292929293,0.21142857142857144,0.9367088607594937,0.34498834498834496
0.538739530413782,74,275,22,5,0.9367088607594937,0.9259259259259259,0.21203438395415472,0.9367088607594937,0.34579439252336447
0.5396182983410335,74,274,23,5,0.9367088607594937,0.9225589225589226,0.21264367816091953,0.9367088607594937,0.34660421545667447
0.5402028504102125,74,273,24,5,0.9367088607594937,0.9191919191919192,0.2132564841498559,0.9367088607594937,0.3474178403755869
0.5414735768139435,74,272,25,5,0.9367088607594937,0.9158249158249159,0.2138728323699422,0.9367088607594937,0.34823529411764703
0.5414919276103703,74,271,26,5,0.9367088607594937,0.9124579124579124,0.2144927536231884,0.9367088607594937,0.3490566037735849
0.5429099246433826,74,270,27,5,0.9367088607594937,0.9090909090909091,0.21511627906976744,0.9367088607594937,0.34988179669030733
0.5436460000882903,74,269,28,5,0.9367088607594937,0.9057239057239057,0.21574344023323616,0.9367088607594937,0.35071090047393366
0.5461755727678141,74,268,29,5,0.9367088607594937,0.9023569023569024,0.21637426900584794,0.9367088607594937,0.3515439429928741
0.549433590132404,74,267,30,5,0.9367088607594937,0.898989898989899,0.21700879765395895,0.9367088607594937,0.3523809523809524
0.5514968570395083,74,266,31,5,0.9367088607594937,0.8956228956228957,0.21764705882352942,0.9367088607594937,0.3532219570405728
0.5517106213754011,74,265,32,5,0.9367088607594937,0.8922558922558923,0.2182890855457227,0.9367088607594937,0.35406698564593303
0.5518411978480992,74,264,33,5,0.9367088607594937,0.8888888888888888,0.21893491124260356,0.9367088607594937,0.354916067146283
0.5528687137584931,74,263,34,5,0.9367088607594937,0.8855218855218855,0.2195845697329377,0.9367088607594937,0.3557692307692308
0.553810952227597,74,262,35,5,0.9367088607594937,0.8821548821548821,0.22023809523809523,0.9367088607594937,0.3566265060240964
0.5551184453116151,73,262,35,6,0.9240506329113924,0.8821548821548821,0.21791044776119403,0.9240506329113924,0.3526570048309179
0.5569855322280478,73,261,36,6,0.9240506329113924,0.8787878787878788,0.218562874251497,0.9240506329113924,0.35351089588377727
0.5598778358736064,73,260,37,6,0.9240506329113924,0.8754208754208754,0.21921921921921922,0.9240506329113924,0.35436893203883496
0.5607011763458766,73,259,38,6,0.9240506329113924,0.8720538720538721,0.21987951807228914,0.9240506329113924,0.35523114355231145
0.5620710425662933,73,258,39,6,0.9240506329113924,0.8686868686868687,0.22054380664652568,0.9240506329113924,0.35609756097560974
0.5633693601478805,73,257,40,6,0.9240506329113924,0.8653198653198653,0.22121212121212122,0.9240506329113924,0.3569682151589242
0.5647202190797077,73,256,41,6,0.9240506329113924,0.8619528619528619,0.22188449848024316,0.9240506329113924,0.35784313725490197
